Text A,Text B,Threshold,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"middlemarch.txt","e0b/e0b-txt/Blake_1976_Middlemarch and the Woman Question.txt","2","3","34","1793446","76465","[(1147, 1178), (1682, 1722), (1854, 1888), (5804, 5943), (49627, 49710), (49723, 49757), (49759, 49949), (50047, 50352), (50679, 50728), (69106, 69269), (70770, 70807), (126936, 126974), (127066, 127177), (127189, 127375), (281658, 281676), (299402, 299455), (583174, 583226), (583234, 583656), (583657, 584064), (584077, 584129), (584141, 584240), (584763, 584826), (586130, 586167), (586695, 586804), (768609, 768687), (930293, 930399), (974163, 974307), (1016089, 1016179), (1161102, 1161371), (1355435, 1355475), (1730991, 1731170), (1787714, 1787822), (1787884, 1787971), (1793213, 1793242)]","[(11505, 11536), (11583, 11624), (11625, 11660), (16318, 16457), (17959, 18043), (18070, 18104), (18171, 18361), (18369, 18678), (18826, 18876), (21152, 21313), (22445, 22482), (23284, 23322), (23998, 24110), (24121, 24308), (25194, 25212), (25756, 25809), (30170, 30222), (30230, 30647), (30807, 31212), (31226, 31278), (31289, 31388), (31637, 31700), (42456, 42493), (43376, 43486), (43658, 43736), (49413, 49505), (50846, 50991), (52313, 52403), (54316, 54583), (55667, 55707), (55937, 56117), (57436, 57545), (57819, 57906), (68728, 68757)]"
"middlemarch.txt","e0b/e0b-txt/WALEY_1980_THE DEPARTMENT OF MANUSCRIPTS' GEORGE ELIOT HOLDINGS.txt","2","3","2","1793446","23082","[(51988, 52009), (201805, 201826)]","[(7878, 7899), (17125, 17146)]"
"middlemarch.txt","e0b/e0b-txt/Cooke_1883_George Eliot.txt","2","3","39","1793446","943202","[(4204, 4228), (121806, 121859), (121896, 122226), (213162, 213730), (213740, 214056), (214057, 214121), (214133, 214158), (214164, 214183), (214194, 214338), (476682, 477000), (623881, 623902), (642791, 642814), (658741, 658765), (1001274, 1001324), (1024219, 1024243), (1037753, 1037775), (1045722, 1045740), (1059034, 1059322), (1252326, 1252376), (1327621, 1327723), (1446590, 1446616), (1571207, 1571322), (1575345, 1575366), (1719968, 1719997), (1791454, 1791757), (1791762, 1792167), (1792274, 1792596), (1792604, 1792687), (1792694, 1792718), (1792733, 1792851), (1792862, 1792907), (1792914, 1792974), (1792991, 1793042), (1793055, 1793103), (1793118, 1793169), (1793198, 1793232), (1793246, 1793298), (1793330, 1793362), (1793387, 1793427)]","[(190187, 190211), (236318, 236371), (236407, 236736), (338132, 338703), (338712, 339033), (339084, 339148), (339161, 339186), (339192, 339211), (339223, 339369), (343352, 343670), (415169, 415192), (415526, 415549), (422373, 422397), (424051, 424101), (486252, 486276), (492714, 492736), (523022, 523040), (540001, 540290), (559841, 559891), (582808, 582912), (598123, 598149), (601131, 601237), (690679, 690700), (692049, 692078), (708112, 708416), (708422, 708828), (709483, 709803), (709812, 709896), (709903, 709926), (709942, 710061), (710073, 710118), (710129, 710189), (710204, 710254), (710271, 710319), (710334, 710384), (710409, 710443), (710456, 710508), (710540, 710571), (710583, 710623)]"
"middlemarch.txt","e0b/e0b-txt/Benson_1975_Sympathetic Criticism.txt","2","3","3","1793446","34707","[(7207, 7227), (1325248, 1325269), (1397417, 1397444)]","[(8548, 8568), (14370, 14391), (23833, 23860)]"
"middlemarch.txt","e0b/e0b-txt/Welsh_1959_George Eliot and the Romance.txt","2","3","7","1793446","35351","[(1276, 1681), (1699, 1972), (1979, 2084), (2085, 2133), (10510, 10545), (968607, 968627), (1791946, 1791969)]","[(12507, 12912), (12932, 13204), (13212, 13318), (13322, 13371), (20729, 20764), (31138, 31158), (34382, 34405)]"
"middlemarch.txt","e0b/e0b-txt/Hughes_2005_Constructing Fictions of Authorship in George Eliot's Middlemarch, 1871-1872.txt","2","3","5","1793446","57707","[(930422, 930449), (930450, 930506), (1581135, 1581199), (1666805, 1667217), (1785133, 1785215)]","[(3303, 3330), (3476, 3533), (4378, 4442), (5800, 6212), (7564, 7647)]"
"middlemarch.txt","e0b/e0b-txt/Pickrel_1988_Flat and Round Characters Reconsidered.txt","2","3","13","1793446","63731","[(507478, 507498), (731017, 731039), (1575529, 1575552), (1575564, 1575631), (1575646, 1575682), (1579832, 1580004), (1580009, 1580117), (1580128, 1580903), (1580922, 1581104), (1581105, 1581169), (1581182, 1581242), (1581260, 1581322), (1648249, 1648274)]","[(2850, 2870), (11393, 11415), (17808, 17831), (17834, 17900), (17909, 17945), (19471, 19643), (19648, 19756), (19768, 20545), (20565, 20746), (20919, 20982), (20983, 21042), (21047, 21109), (40645, 40670)]"
"middlemarch.txt","e0b/e0b-txt/Smith_1945_Macbeth's Cyme Once More.txt","2","3","4","1793446","16287","[(707728, 707749), (829846, 829863), (1785941, 1786014), (1786016, 1786103)]","[(1308, 1333), (4828, 4845), (11003, 11076), (12294, 12381)]"
"middlemarch.txt","e0b/e0b-txt/Greenberg_1961_The Heritage of Will Ladislaw.txt","2","3","6","1793446","11699","[(1543751, 1543781), (1543792, 1544166), (1544190, 1544237), (1544870, 1545057), (1545684, 1546011), (1546048, 1546154)]","[(4826, 4855), (4867, 5239), (5244, 5291), (7218, 7406), (8399, 8728), (8735, 8841)]"
"middlemarch.txt","e0b/e0b-txt/Newton_1973_The Role of the Narrator in George Eliot's Novels.txt","2","3","15","1793446","27855","[(88752, 88773), (172346, 172374), (172375, 172655), (344324, 344390), (344397, 344718), (560622, 560666), (560694, 560746), (560772, 560820), (560870, 560913), (591126, 591170), (591189, 591231), (591255, 591299), (591326, 591372), (591394, 591447), (591463, 591505)]","[(8953, 8973), (15410, 15438), (15452, 15732), (16543, 16609), (16617, 16939), (17494, 17538), (17545, 17597), (17599, 17647), (17649, 17692), (22509, 22553), (22556, 22597), (22600, 22643), (22648, 22694), (22695, 22748), (22744, 22786)]"
"middlemarch.txt","e0b/e0b-txt/Youngkin_2015_“Narrative Readings of the Images She Sees”.txt","2","3","27","1793446","89599","[(3246, 3494), (12689, 12740), (12748, 12863), (13028, 13133), (27430, 27561), (27574, 27595), (27608, 27776), (156944, 157045), (157058, 157098), (159570, 159594), (159692, 159752), (177796, 177828), (399647, 399732), (399738, 400001), (400749, 400824), (401953, 401983), (402603, 402725), (402730, 402800), (440066, 440095), (477386, 477417), (1737051, 1737094), (1770952, 1770969), (1787722, 1787822), (1792048, 1792237), (1792460, 1792587), (1792594, 1792623), (1793133, 1793281)]","[(46283, 46530), (48863, 48914), (48923, 49038), (49046, 49151), (49501, 49631), (49643, 49664), (49677, 49844), (50738, 50839), (50852, 50893), (52486, 52510), (52570, 52629), (53701, 53731), (53884, 53971), (53977, 54240), (54751, 54826), (54842, 54873), (54901, 55023), (55619, 55689), (55750, 55780), (56088, 56119), (57621, 57665), (57873, 57890), (58178, 58278), (58666, 58856), (58866, 58993), (58999, 59028), (59055, 59203)]"
"middlemarch.txt","e0b/e0b-txt/HAWES_2006_ARTICLES ON GEORGE ELIOT IN 2005.txt","2","3","2","1793446","24651","[(32014, 32032), (169639, 169678)]","[(3067, 3085), (20001, 20040)]"
"middlemarch.txt","e0b/e0b-txt/1873_Review of Myths and Myth-Makers.txt","2","3","2","1793446","12826","[(298632, 298653), (726184, 726206)]","[(9008, 9029), (9364, 9386)]"
"middlemarch.txt","e0b/e0b-txt/Hick_2008_When Is a Work of Art Finished.txt","2","3","2","1793446","49792","[(784521, 784540), (1073141, 1073162)]","[(12092, 12111), (19414, 19435)]"
"middlemarch.txt","e0b/e0b-txt/ELSTON_2012_'A WORLD OUTSIDE'.txt","2","3","3","1793446","44367","[(829846, 829863), (889220, 889239), (1533386, 1533405)]","[(9055, 9072), (11641, 11660), (19858, 19877)]"
"middlemarch.txt","e0b/e0b-txt/HARDY_2006_WRITING A CRITIC'S BIOGRAPHY.txt","2","3","26","1793446","43863","[(518731, 518771), (621427, 621647), (621656, 621830), (621831, 621875), (621889, 621932), (621939, 621971), (622047, 622079), (622140, 622181), (622192, 622227), (622271, 622295), (906852, 906926), (906931, 907469), (907480, 907562), (907568, 907603), (907648, 907679), (907688, 907787), (907792, 907822), (907827, 907871), (907881, 907912), (907919, 907958), (908014, 908077), (908096, 908184), (908188, 908251), (908658, 908809), (908815, 908840), (1667617, 1667649)]","[(11471, 11511), (19364, 19582), (19590, 19765), (19771, 19815), (19831, 19874), (19882, 19914), (19919, 19951), (19972, 20013), (20027, 20062), (20063, 20088), (25437, 25512), (25517, 26056), (26064, 26146), (26152, 26187), (26236, 26267), (26274, 26373), (26374, 26404), (26409, 26452), (26453, 26484), (26490, 26529), (27798, 27861), (27884, 27974), (27975, 28039), (28046, 28198), (28204, 28229), (31484, 31520)]"
"middlemarch.txt","e0b/e0b-txt/Mugglestone_1995_'Grammatical Fair Ones'.txt","2","3","13","1793446","37658","[(196062, 196202), (197595, 197981), (202775, 202815), (204120, 204175), (204200, 204229), (204273, 204453), (205043, 205080), (568693, 568822), (1243303, 1243437), (1243650, 1243797), (1243798, 1243837), (1243887, 1243921), (1243954, 1243991)]","[(5046, 5187), (26732, 27115), (27774, 27815), (28211, 28265), (28269, 28298), (28303, 28482), (28716, 28753), (29309, 29438), (29927, 30066), (30595, 30741), (30898, 30936), (30956, 30990), (30993, 31030)]"
"middlemarch.txt","e0b/e0b-txt/REIBEL_2009_ACTS OF IMAGINATION.txt","2","3","3","1793446","79116","[(112164, 112186), (176331, 176579), (1325251, 1325269)]","[(40343, 40365), (63763, 64013), (70346, 70364)]"
"middlemarch.txt","e0b/e0b-txt/Beaty_1958_Into the Irrevocable.txt","2","3","1","1793446","11494","[(1315097, 1315115)]","[(8827, 8845)]"
"middlemarch.txt","e0b/e0b-txt/Mariani_1968_The Artistic and Tonal Integrity of Hopkins' The Shepherd's Brow.txt","2","3","2","1793446","10954","[(170588, 170608), (171243, 171268)]","[(8943, 8963), (9029, 9063)]"
"middlemarch.txt","e0b/e0b-txt/Miller_1978_The Problematic of Ending in Narrative.txt","2","3","3","1793446","11074","[(306969, 306992), (1409169, 1409189), (1777677, 1777724)]","[(5317, 5340), (6948, 6969), (8010, 8058)]"
"middlemarch.txt","e0b/e0b-txt/Swann_1972_Middlemarch.txt","2","3","12","1793446","80248","[(698732, 698791), (698795, 699016), (796793, 796816), (1105513, 1105529), (1368200, 1368243), (1368266, 1368344), (1368353, 1368374), (1474910, 1474927), (1690795, 1690833), (1690935, 1691448), (1691455, 1691646), (1788167, 1788187)]","[(17023, 17080), (17139, 17356), (23464, 23487), (23895, 23911), (31448, 31491), (31524, 31602), (31612, 31633), (33602, 33619), (43288, 43325), (43338, 43850), (43858, 44046), (61902, 61922)]"
"middlemarch.txt","e0b/e0b-txt/Adams_1984_Dorothea and Miss Brooke in Middlemarch.txt","2","3","29","1793446","56849","[(5804, 6220), (8434, 8467), (8750, 8850), (8879, 9045), (25118, 25201), (83863, 84012), (116899, 117593), (192296, 192440), (195147, 195587), (195599, 195672), (402603, 402725), (411719, 412176), (449394, 450048), (450129, 450243), (585727, 585788), (1053661, 1053683), (1575264, 1575377), (1576339, 1576436), (1638921, 1638975), (1638977, 1639036), (1648981, 1649475), (1649487, 1649703), (1688950, 1689088), (1689906, 1690145), (1690157, 1690306), (1708842, 1708909), (1708998, 1709143), (1709158, 1709341), (1793137, 1793446)]","[(12030, 12446), (12503, 12537), (12574, 12674), (13282, 13447), (14287, 14370), (15427, 15576), (32025, 32718), (37615, 37760), (38370, 38810), (38822, 38895), (40743, 40864), (45355, 45810), (45989, 46643), (46648, 46762), (47148, 47209), (48101, 48123), (48206, 48320), (48326, 48423), (48557, 48611), (48633, 48692), (49263, 49754), (49768, 49979), (50887, 51026), (51031, 51269), (51284, 51434), (52743, 52809), (52816, 52959), (52972, 53152), (53924, 54233)]"
"middlemarch.txt","e0b/e0b-txt/Hughes_1978_Self-Suppression & Attachment.txt","2","3","7","1793446","41559","[(248599, 248727), (1608771, 1609218), (1609228, 1609592), (1609601, 1609667), (1609669, 1610045), (1636441, 1636475), (1770952, 1770969)]","[(6917, 7046), (7304, 7747), (7758, 8120), (8130, 8196), (8720, 9096), (15875, 15909), (28905, 28922)]"
"middlemarch.txt","e0b/e0b-txt/Pinney_1966_The Authority of the Past in George Eliot's Novels.txt","2","3","7","1793446","46217","[(213248, 213526), (214133, 214338), (689445, 689490), (1107486, 1107639), (1108013, 1108170), (1236332, 1236593), (1642463, 1642485)]","[(23044, 23321), (23326, 23530), (26568, 26613), (30531, 30684), (30717, 30872), (31147, 31408), (45923, 45945)]"
"middlemarch.txt","e0b/e0b-txt/Johnson_2002_Art for Something's Sake.txt","2","3","1","1793446","10530","[(442242, 442418)]","[(10226, 10402)]"
"middlemarch.txt","e0b/e0b-txt/Whipple_1885_George Eliot's Life.txt","2","3","3","1793446","28798","[(51988, 52009), (793013, 793033), (1114377, 1114402)]","[(15176, 15197), (22951, 22971), (28112, 28137)]"
"middlemarch.txt","e0b/e0b-txt/Downing_1997_The Visual and the Verbal in Middlemarch.txt","2","3","8","1793446","14241","[(470516, 470566), (1047094, 1047129), (1048891, 1048920), (1165859, 1165909), (1349819, 1349851), (1349878, 1349910), (1351853, 1351940), (1360525, 1360581)]","[(6915, 6965), (9043, 9078), (9541, 9570), (10879, 10929), (11552, 11583), (11662, 11695), (11840, 11928), (12392, 12448)]"
"middlemarch.txt","e0b/e0b-txt/Hollahan_1974_The Concept of Crisis in Middlemarch.txt","2","3","15","1793446","21062","[(912722, 912772), (917073, 917107), (1042440, 1042483), (1064500, 1064523), (1163963, 1164250), (1164263, 1164406), (1505222, 1505253), (1505556, 1505599), (1562088, 1562183), (1606044, 1606104), (1606115, 1606597), (1606608, 1606772), (1690429, 1690852), (1690861, 1690931), (1717385, 1717437)]","[(2164, 2215), (2562, 2597), (3346, 3388), (4083, 4106), (4463, 4748), (4764, 4907), (5751, 5782), (5914, 5956), (6230, 6325), (6763, 6822), (6836, 7317), (7331, 7495), (8215, 8635), (8645, 8715), (20529, 20582)]"
"middlemarch.txt","e0b/e0b-txt/Palmer_2005_Intermental Thought in the Novel.txt","2","3","26","1793446","43135","[(3785, 4019), (4030, 4087), (4097, 4480), (4702, 4811), (4822, 4868), (4882, 5068), (5808, 5977), (6223, 6425), (6819, 6845), (6851, 7122), (7133, 7332), (7957, 8124), (8135, 8240), (8434, 8745), (9228, 9470), (9481, 9645), (9652, 9714), (9724, 9786), (10015, 10202), (11866, 11922), (11935, 12166), (12178, 12279), (12289, 12352), (12363, 12415), (12424, 12516), (321956, 322045)]","[(15262, 15504), (15515, 15572), (15582, 15969), (15977, 16086), (16098, 16148), (16162, 16351), (16372, 16545), (16553, 16758), (16766, 16792), (16814, 17087), (17097, 17306), (17325, 17497), (17507, 17611), (17625, 17944), (17954, 18209), (18221, 18404), (18412, 18474), (18484, 18546), (18730, 18926), (18968, 19023), (19037, 19272), (19284, 19383), (19393, 19456), (19468, 19524), (19533, 19625), (35126, 35215)]"
"middlemarch.txt","e0b/e0b-txt/HILDICK_1965_The use of Manuscripts and Revisions in the teaching of English Literature.txt","2","3","5","1793446","13664","[(302496, 302519), (922751, 922791), (922897, 922931), (923106, 923134), (923172, 923213)]","[(4960, 4983), (8480, 8520), (8931, 8965), (12159, 12187), (13139, 13180)]"
"middlemarch.txt","e0b/e0b-txt/James_1874_Review of Fr&#xfc;hlingsfluthen.txt","2","3","3","1793446","79887","[(8912, 8930), (33381, 33401), (1475503, 1475523)]","[(48220, 48238), (58578, 58598), (66176, 66196)]"
"middlemarch.txt","e0b/e0b-txt/Freeman_1970_George Eliot's Great Poetry.txt","2","3","8","1793446","43845","[(32014, 32032), (113016, 113245), (113259, 113466), (113470, 113607), (113611, 113789), (113805, 113987), (135108, 135260), (135267, 135403)]","[(14312, 14330), (40521, 40749), (40765, 40967), (40971, 41109), (41267, 41444), (41460, 41643), (43408, 43560), (43568, 43704)]"
"middlemarch.txt","e0b/e0b-txt/NEALE_1990_Torpedoes, tapirs and tortoises.txt","2","3","21","1793446","20540","[(315582, 315644), (315675, 315743), (315771, 315823), (317768, 317809), (318648, 318713), (318740, 318801), (321244, 321361), (332953, 332982), (342795, 342865), (342872, 342939), (343343, 343384), (343390, 343462), (343934, 344012), (344023, 344114), (344121, 344161), (344332, 344390), (344397, 344718), (449666, 449763), (449829, 450243), (550826, 550846), (1309066, 1309167)]","[(1466, 1528), (1533, 1601), (1602, 1654), (1845, 1886), (2045, 2108), (2109, 2170), (2372, 2490), (2643, 2673), (3578, 3648), (3652, 3719), (3772, 3813), (3816, 3888), (4100, 4178), (4186, 4277), (4282, 4322), (5656, 5714), (5722, 6044), (13374, 13471), (15273, 15686), (18589, 18610), (19421, 19518)]"
"middlemarch.txt","e0b/e0b-txt/GUTH_1983_PHILIP.txt","2","3","4","1793446","26541","[(1502545, 1502570), (1689354, 1689388), (1690795, 1690919), (1691387, 1691430)]","[(13301, 13326), (15057, 15092), (15174, 15296), (17176, 17220)]"
"middlemarch.txt","e0b/e0b-txt/Bissell_1951_Social Analysis in the Novels of George Eliot.txt","2","3","6","1793446","49131","[(112851, 112876), (113902, 113923), (662112, 662132), (992655, 992777), (993377, 993407), (1286902, 1286919)]","[(25422, 25447), (38104, 38125), (42802, 42823), (45621, 45741), (45898, 45928), (48315, 48332)]"
"middlemarch.txt","e0b/e0b-txt/Postlethwaite_1990_When George Eliot Reads Milton.txt","2","3","37","1793446","67658","[(1857, 1894), (1901, 1964), (472149, 472176), (560017, 560101), (560365, 560783), (560870, 560949), (595276, 595302), (601242, 601365), (603697, 603756), (603817, 603894), (907144, 907321), (907337, 907519), (907520, 907562), (907568, 907832), (909059, 909135), (909181, 909265), (909299, 909487), (909573, 909619), (909890, 909955), (909964, 910105), (910892, 910930), (911476, 911517), (912000, 912104), (913338, 913448), (914104, 914190), (915810, 915876), (1020842, 1020867), (1020879, 1020964), (1027854, 1028271), (1028324, 1028388), (1046556, 1046589), (1046702, 1046924), (1147363, 1147473), (1265022, 1265050), (1265084, 1265324), (1739582, 1739600), (1783681, 1784053)]","[(2437, 2474), (2481, 2544), (3291, 3318), (8271, 8351), (10106, 10525), (10530, 10609), (13209, 13235), (34997, 35120), (35130, 35189), (35219, 35296), (36570, 36746), (36765, 36948), (37112, 37153), (37159, 37423), (37532, 37608), (37615, 37700), (37713, 37901), (37908, 37954), (38199, 38264), (38274, 38415), (38546, 38584), (38900, 38941), (38946, 39049), (39073, 39181), (39251, 39337), (39813, 39879), (44109, 44134), (44135, 44220), (44959, 45373), (45378, 45442), (47922, 47955), (47999, 48219), (48229, 48339), (54070, 54098), (54217, 54456), (54628, 54646), (55295, 55665)]"
"middlemarch.txt","e0b/e0b-txt/McKAY_2005_INTERNATIONAL GEORGE ELIOT CONFERENCE AT WARWICK UNIVERSITY, AUGUST 2004.txt","2","3","4","1793446","20726","[(912498, 912563), (1368200, 1368243), (1706991, 1707014), (1739582, 1739600)]","[(4024, 4088), (6972, 7015), (8947, 8970), (19395, 19413)]"
"middlemarch.txt","e0b/e0b-txt/WELLENS_2001_THE CONTEMPORARY DUTCH RECEPTION OF GEORGE ELIOT.txt","2","3","2","1793446","16409","[(51988, 52009), (1643410, 1643431)]","[(14634, 14655), (15992, 16013)]"
"middlemarch.txt","e0b/e0b-txt/Steiner_1955_A Preface to Middlemarch.txt","2","3","3","1793446","40860","[(2969, 3007), (1784666, 1784776), (1787353, 1787388)]","[(5237, 5275), (5817, 5927), (18195, 18230)]"
"middlemarch.txt","e0b/e0b-txt/Schorer_1949_Fiction and the Matrix of Analogy.txt","2","3","14","1793446","49272","[(13373, 13421), (13927, 13976), (35321, 35413), (50605, 50693), (175124, 175391), (175402, 175570), (175651, 175786), (176180, 176494), (176501, 176552), (176565, 176599), (176608, 176850), (215632, 215651), (531722, 531867), (643986, 644052)]","[(25296, 25345), (26713, 26762), (28723, 28815), (32498, 32587), (38054, 38321), (38333, 38501), (38508, 38643), (38651, 38965), (38970, 39021), (39035, 39068), (39078, 39321), (39541, 39560), (44426, 44570), (49009, 49075)]"
"middlemarch.txt","e0b/e0b-txt/Furst_Staten_2001_Class Ideology in Middlemarch.txt","2","3","1","1793446","9022","[(895584, 895604)]","[(6090, 6111)]"
"middlemarch.txt","e0b/e0b-txt/apRoberts_1982_Trollope and the Zeitgeist.txt","2","3","2","1793446","33631","[(235392, 235410), (651003, 651022)]","[(14523, 14541), (26666, 26685)]"
"middlemarch.txt","e0b/e0b-txt/Wright_1981_George Eliot and Positivism.txt","2","3","2","1793446","57787","[(132297, 132321), (984330, 984355)]","[(51448, 51472), (52402, 52427)]"
"middlemarch.txt","e0b/e0b-txt/BRODY_1998_MARY SOMERVILLE'S INFLUENCE ON GEORGE ELIOT.txt","2","3","3","1793446","34785","[(72302, 72340), (421782, 421857), (1381745, 1382014)]","[(1611, 1649), (16434, 16509), (18156, 18354)]"
"middlemarch.txt","e0b/e0b-txt/ap ROBERTS_1994_THE CLERGY IN MIDDLEMARCH--A NOTE.txt","2","3","1","1793446","5914","[(124161, 124187)]","[(1690, 1716)]"
"middlemarch.txt","e0b/e0b-txt/Hill_1973_WHY DID MR KECK EDIT THE 'TRUMPET'.txt","2","3","1","1793446","4566","[(805674, 805738)]","[(3675, 3740)]"
"middlemarch.txt","e0b/e0b-txt/O'Gorman_2014_Review of The Business of the Novel.txt","2","3","1","1793446","8604","[(68083, 68106)]","[(6368, 6391)]"
"middlemarch.txt","e0b/e0b-txt/Preyer_1960_Beyond the Liberal Imagination.txt","2","3","5","1793446","60293","[(176651, 176916), (1634410, 1634440), (1634458, 1634511), (1679742, 1679811), (1679826, 1679900)]","[(21321, 21588), (28039, 28069), (28071, 28124), (36060, 36130), (36146, 36221)]"
"middlemarch.txt","e0b/e0b-txt/Downs_1936_Anglo-Dutch Literary Relations, 1867-1900.txt","2","3","6","1793446","170984","[(4204, 4236), (495056, 495078), (517034, 517057), (726189, 726206), (1286902, 1286919), (1474910, 1474927)]","[(90572, 90604), (91076, 91098), (134974, 134997), (141849, 141866), (145163, 145180), (149040, 149057)]"
"middlemarch.txt","e0b/e0b-txt/McCormick_1986_George Eliot's Earliest Prose.txt","2","3","4","1793446","28457","[(8750, 8850), (8859, 8918), (8919, 8956), (8993, 9303)]","[(23483, 23583), (23953, 24012), (24243, 24280), (24282, 24594)]"
"middlemarch.txt","e0b/e0b-txt/Matus_1990_Saint Teresa, Hysteria, and Middlemarch.txt","2","3","16","1793446","80255","[(46, 233), (431, 672), (1615, 1818), (1830, 1972), (1979, 2048), (20441, 20477), (87130, 87249), (87301, 87479), (167900, 167918), (176327, 176850), (1073141, 1073162), (1289232, 1289250), (1787037, 1787200), (1787210, 1787258), (1787756, 1787830), (1787862, 1787971)]","[(11748, 11934), (13754, 13995), (27000, 27203), (27214, 27355), (27363, 27432), (31303, 31339), (34420, 34536), (34985, 35161), (46135, 46154), (46951, 47472), (48841, 48862), (73120, 73138), (77802, 77965), (77975, 78023), (78088, 78162), (78174, 78282)]"
"middlemarch.txt","e0b/e0b-txt/Swann_1974_George Eliot's Ecumenical Jew, or, the Novel as Outdoor Temple.txt","2","3","2","1793446","42467","[(324838, 324856), (1793213, 1793242)]","[(4104, 4122), (5287, 5316)]"
"middlemarch.txt","e0b/e0b-txt/Guest_1991_The Influence of Music on the Work of George Eliot, as recalled by George Henry.txt","2","3","1","1793446","8966","[(324838, 324856)]","[(7020, 7038)]"
"middlemarch.txt","e0b/e0b-txt/Bonaparte_1993_Daniel Deronda.txt","2","3","4","1793446","67037","[(473374, 473393), (507478, 507498), (1159881, 1159906), (1666008, 1666032)]","[(10201, 10220), (14144, 14164), (32343, 32369), (37601, 37625)]"
"middlemarch.txt","e0b/e0b-txt/HAWES_1999_GEORGE ELIOT AND GEORGE HENRY LEWES.txt","2","3","1","1793446","17145","[(507478, 507498)]","[(13238, 13258)]"
"middlemarch.txt","e0b/e0b-txt/CAHILL_1986_WHY NOT WRITE IN THE FIRST PERSON.txt","2","3","3","1793446","20095","[(149268, 149446), (421654, 421675), (1598197, 1598221)]","[(8900, 9078), (17804, 17825), (18399, 18423)]"
"middlemarch.txt","e0b/e0b-txt/Hazeltine_1891_Married Women in Fiction.txt","2","3","1","1793446","31634","[(324838, 324856)]","[(27320, 27338)]"
"middlemarch.txt","e0b/e0b-txt/HARDY_1993_ROME IN MIDDLEMARCH.txt","2","3","15","1793446","33949","[(26808, 26846), (26910, 26966), (408230, 408337), (408347, 408984), (408990, 409099), (409112, 409172), (409185, 409519), (409534, 409670), (409722, 409754), (409782, 410240), (410252, 410575), (410909, 411016), (411094, 411150), (589238, 589274), (1171121, 1171142)]","[(21182, 21220), (21268, 21324), (23742, 23849), (23859, 24495), (24500, 24609), (24625, 24685), (24697, 25031), (25193, 25329), (25336, 25368), (25370, 25828), (25841, 26164), (26237, 26344), (26369, 26425), (27583, 27619), (27642, 27663)]"
"middlemarch.txt","e0b/e0b-txt/Ferguson_1963_Mme.txt","2","3","18","1793446","19931","[(315200, 315579), (316543, 316574), (319166, 319727), (319738, 320097), (320102, 320131), (320159, 320188), (320212, 320900), (320912, 321017), (332621, 333066), (734161, 734192), (734224, 734257), (734286, 734322), (734348, 734380), (734413, 734446), (1372312, 1372466), (1394266, 1394378), (1784169, 1784663), (1785960, 1786103)]","[(2981, 3358), (3688, 3719), (3993, 4551), (4552, 4907), (5177, 5206), (5212, 5241), (5244, 5917), (5928, 6034), (6176, 6620), (7735, 7766), (7771, 7804), (7807, 7841), (7843, 7875), (7881, 7914), (9208, 9362), (9744, 9855), (10831, 11323), (11444, 11588)]"
"middlemarch.txt","e0b/e0b-txt/Capuano_2007_An Objective Aural-Relative in Middlemarch.txt","2","3","19","1793446","46666","[(986, 1102), (97408, 97477), (97654, 97776), (97785, 97846), (335537, 335566), (335865, 336082), (336088, 336138), (336765, 336880), (336918, 337061), (337069, 337116), (337145, 337192), (416637, 416668), (416677, 416720), (418927, 418968), (531870, 531962), (531998, 532595), (532599, 532631), (532636, 532744), (1175437, 1175619)]","[(7614, 7731), (15222, 15291), (15645, 15767), (15774, 15835), (21868, 21897), (21986, 22201), (22208, 22258), (23955, 24070), (24111, 24254), (24262, 24308), (24335, 24383), (30223, 30254), (30264, 30307), (30415, 30456), (33590, 33683), (33720, 34315), (34321, 34353), (34354, 34462), (36156, 36338)]"
