0,5.782520325203252
1,1.5370088333840999
2,0.5884970900376584
3,0.49305233904585455
4,0.07373595505617977
5,0.4060063528732313
6,0.3113339552238806
7,1.1602002503128912
8,0.09639126305792972
9,0.2467696985051938
10,0.4632234263315656
11,0.4949804796430563
12,0.13235742604452577
13,0.05256064690026954
14,0.035092724679029956
15,1.1453318745441283
16,0.42802155504234024
17,0.07438739789964995
18,0.13226678684091933
19,1.8876933422999327
20,1.8129796097347073
21,0.7508828250401284
22,0.2982456140350877
23,0.14602587800369685
24,0.34659960638530507
25,0.15343915343915343
26,0.06392199349945829
27,0.5671336835960303
28,0.7907708442579968
29,0.5812049770792403
30,0.14558193849746984
31,0.17149694230257911
32,0.035
33,0.412861136999068
34,0.24205951186894015
35,0.19457328385899814
36,0.0988243312318964
37,0.2164306640625
38,0.022031823745410038
39,0.23933855526544823
40,0.055016784781797834
41,0.7287878787878788
42,0.4732824427480916
43,0.2802404207362885
44,0.0
45,0.06486880466472303
46,0.18446327683615818
47,0.05697356426618049
48,0.19893676552881925
49,0.05754908598510494
50,0.4439782823297137
51,0.04664602683178535
52,0.04756756756756757
53,0.22308892355694226
54,0.1473730106823632
55,0.45967287084038355
56,0.07302861582286677
57,0.058355437665782495
58,0.11262426801035
59,0.026833631484794274
60,0.05733888752756677
61,0.2989940387481371
62,0.05639182206245787
63,0.07810368349249659
64,0.033854562016092306
65,0.03714710252600297
66,0.02260037224142515
67,0.009807237064592493
68,0.04483430799220273
69,0.01481859989780276
70,0.09085252022401992
71,0.11689115962223254
72,0.20998632010943913
73,0.44464831804281346
74,0.2888835302628406
75,0.06623420962785934
76,0.44732210208700024
77,0.14556040756914118
78,0.31069711538461536
79,0.16978922716627634
80,1.378744357816988
81,0.518796992481203
82,0.05428384565075212
83,0.3304692663582287
84,0.01901350234224304
85,0.8108527131782945
86,0.02577319587628866
87,0.9525846702317291
