0,70
1,119
2,32
3,57
4,9
5,26
6,19
7,23
8,5
9,20
10,45
11,31
12,19
13,9
14,5
15,105
16,46
17,7
18,11
19,58
20,133
21,49
22,37
23,14
24,23
25,8
26,1
27,29
28,26
29,30
30,6
31,12
32,3
33,12
34,12
35,14
36,16
37,39
38,2
39,19
40,5
41,20
42,44
43,14
44,0
45,12
46,12
47,5
48,18
49,3
50,26
51,4
52,3
53,14
54,15
55,15
56,10
57,3
58,25
59,1
60,5
61,22
62,8
63,6
64,5
65,2
66,3
67,1
68,2
69,4
70,11
71,15
72,10
73,6
74,11
75,6
76,26
77,7
78,15
79,3
80,53
81,43
82,2
83,18
84,1
85,4
86,1
87,54
