Text A,Text B,Threshold,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"middlemarch.txt","e0b/e0b-txt/Hill_1973_WHY DID MR KECK EDIT THE 'TRUMPET'.txt","6","3","1","1793446","4566","[(805674, 805738)]","[(3675, 3740)]"
"middlemarch.txt","e0b/e0b-txt/Preyer_1960_Beyond the Liberal Imagination.txt","6","3","4","1793446","60293","[(176651, 176916), (1634458, 1634511), (1679742, 1679811), (1679826, 1679900)]","[(21321, 21588), (28071, 28124), (36060, 36130), (36146, 36221)]"
"middlemarch.txt","e0b/e0b-txt/McCormick_1986_George Eliot's Earliest Prose.txt","6","3","3","1793446","28457","[(8750, 8850), (8859, 8918), (8993, 9303)]","[(23483, 23583), (23953, 24012), (24282, 24594)]"
"middlemarch.txt","e0b/e0b-txt/Matus_1990_Saint Teresa, Hysteria, and Middlemarch.txt","6","3","11","1793446","80255","[(46, 233), (431, 672), (1615, 1818), (1830, 1972), (1979, 2048), (87130, 87249), (87301, 87479), (176327, 176850), (1787037, 1787200), (1787756, 1787830), (1787862, 1787971)]","[(11748, 11934), (13754, 13995), (27000, 27203), (27214, 27355), (27363, 27432), (34420, 34536), (34985, 35161), (46951, 47472), (77802, 77965), (78088, 78162), (78174, 78282)]"
"middlemarch.txt","e0b/e0b-txt/CAHILL_1986_WHY NOT WRITE IN THE FIRST PERSON.txt","6","3","1","1793446","20095","[(149268, 149446)]","[(8900, 9078)]"
"middlemarch.txt","e0b/e0b-txt/HARDY_1993_ROME IN MIDDLEMARCH.txt","6","3","10","1793446","33949","[(26910, 26966), (408230, 408337), (408347, 408984), (408990, 409099), (409112, 409172), (409185, 409519), (409534, 409670), (409782, 410240), (410252, 410575), (410909, 411016)]","[(21268, 21324), (23742, 23849), (23859, 24495), (24500, 24609), (24625, 24685), (24697, 25031), (25193, 25329), (25370, 25828), (25841, 26164), (26237, 26344)]"
"middlemarch.txt","e0b/e0b-txt/Ferguson_1963_Mme.txt","6","3","10","1793446","19931","[(315200, 315579), (319166, 319727), (319738, 320097), (320212, 320900), (320912, 321017), (332621, 333066), (1372312, 1372466), (1394266, 1394378), (1784169, 1784663), (1785960, 1786103)]","[(2981, 3358), (3993, 4551), (4552, 4907), (5244, 5917), (5928, 6034), (6176, 6620), (9208, 9362), (9744, 9855), (10831, 11323), (11444, 11588)]"
"middlemarch.txt","e0b/e0b-txt/Capuano_2007_An Objective Aural-Relative in Middlemarch.txt","6","3","12","1793446","46666","[(986, 1102), (97408, 97477), (97654, 97776), (97785, 97846), (335865, 336082), (336765, 336880), (336918, 337061), (337145, 337192), (531870, 531962), (531998, 532595), (532636, 532744), (1175437, 1175619)]","[(7614, 7731), (15222, 15291), (15645, 15767), (15774, 15835), (21986, 22201), (23955, 24070), (24111, 24254), (24335, 24383), (33590, 33683), (33720, 34315), (34354, 34462), (36156, 36338)]"
"middlemarch.txt","e0b/e0b-txt/Millet_1980_The Union of Miss Brooke and Middlemarch.txt","6","3","30","1793446","79550","[(1857, 1964), (179913, 179994), (224875, 224929), (230081, 230196), (239809, 239907), (243626, 243750), (250145, 250255), (261589, 261683), (263060, 263135), (263136, 263193), (271187, 271284), (271712, 271781), (271790, 271913), (283930, 284077), (290310, 290365), (291438, 291488), (291717, 291860), (291942, 292015), (305150, 305205), (309147, 309209), (312060, 312177), (312633, 312870), (313893, 313945), (318648, 318728), (318787, 318913), (318915, 319022), (320793, 320886), (320890, 320946), (321258, 321361), (321375, 321481)]","[(4317, 4424), (10235, 10316), (14000, 14054), (14153, 14271), (14441, 14540), (14970, 15094), (15355, 15465), (16586, 16681), (16691, 16766), (16872, 16929), (16983, 17078), (19835, 19905), (19916, 20039), (21118, 21265), (21535, 21591), (22995, 23045), (23097, 23241), (23345, 23418), (23744, 23800), (23941, 24004), (24411, 24528), (24731, 24967), (25054, 25106), (27656, 27734), (27810, 27936), (28536, 28643), (28821, 28913), (28981, 29037), (29116, 29219), (67774, 67880)]"
"middlemarch.txt","e0b/e0b-txt/GRAY_1993_THE POWER OF PROVINCIAL CULTURE.txt","6","3","1","1793446","38377","[(102092, 102194)]","[(18871, 18973)]"
"middlemarch.txt","e0b/e0b-txt/Vigderman_1998_The Traffic in Men.txt","6","3","6","1793446","45759","[(332539, 332900), (348725, 348771), (348807, 348855), (349057, 349129), (349143, 349218), (349227, 349303)]","[(18975, 19337), (19459, 19505), (19508, 19555), (19834, 19906), (19916, 19991), (19995, 20071)]"
"middlemarch.txt","e0b/e0b-txt/COONRADT_2012_WRITING MARY GARTH.txt","6","3","12","1793446","49714","[(490852, 490917), (513881, 514041), (514052, 514152), (514695, 515082), (1369272, 1369441), (1370929, 1371135), (1371405, 1371459), (1376564, 1376894), (1376902, 1377081), (1787695, 1787971), (1793137, 1793265), (1793277, 1793446)]","[(9655, 9721), (10813, 10972), (10984, 11083), (11327, 11714), (19829, 19997), (21755, 21961), (22091, 22145), (22389, 22712), (22713, 22891), (24630, 24906), (35310, 35438), (35452, 35621)]"
"middlemarch.txt","e0b/e0b-txt/DAYTON_1998_GEORGE ELIOT AND GEMS.txt","6","3","1","1793446","28011","[(19384, 19715)]","[(10151, 10479)]"
"middlemarch.txt","e0b/e0b-txt/HOGGART_1966_Literature and Society.txt","6","3","3","1793446","56588","[(298067, 298116), (298117, 298187), (298370, 298425)]","[(44795, 44843), (44893, 44965), (45371, 45426)]"
"middlemarch.txt","e0b/e0b-txt/Wormald_1996_Microscopy and Semiotic in Middlemarch.txt","6","3","18","1793446","58968","[(116899, 117593), (117974, 118044), (118202, 118324), (291717, 292135), (297597, 297667), (309455, 309503), (320970, 321017), (321244, 321372), (321375, 321481), (321956, 322045), (361788, 361883), (363684, 363737), (363796, 364013), (734332, 734490), (734747, 735077), (740871, 740987), (741762, 741869), (1368187, 1368381)]","[(1334, 2029), (6449, 6520), (6558, 6680), (44830, 45249), (47435, 47505), (47715, 47764), (47983, 48030), (48035, 48164), (48614, 48720), (49223, 49312), (50882, 50976), (52935, 52988), (53039, 53255), (54568, 54726), (54731, 55062), (55595, 55711), (55930, 56037), (56930, 57124)]"
"middlemarch.txt","e0b/e0b-txt/Byerly_1989_The Language of the Soul.txt","6","3","3","1793446","43608","[(568065, 568345), (1175060, 1175114), (1704714, 1704830)]","[(16929, 17211), (18638, 18693), (19882, 19999)]"
"middlemarch.txt","e0b/e0b-txt/Price_1997_George Eliot and the Production of Consumers.txt","6","3","4","1793446","82339","[(260941, 260993), (261005, 261060), (261055, 261116), (671654, 671955)]","[(6066, 6118), (6224, 6279), (6286, 6344), (7421, 7723)]"
"middlemarch.txt","e0b/e0b-txt/Thomson_1961_Felix Holt as Classic Tragedy.txt","6","3","1","1793446","32085","[(1305, 1612)]","[(30076, 30383)]"
"middlemarch.txt","e0b/e0b-txt/HIMMELFARB_1994_George Eliot for Grown-Ups.txt","6","3","5","1793446","22494","[(835272, 835316), (1792910, 1792961), (1793118, 1793163), (1793217, 1793265), (1793266, 1793318)]","[(11187, 11233), (21014, 21065), (21260, 21304), (21457, 21505), (21532, 21584)]"
"middlemarch.txt","e0b/e0b-txt/Higdon_1970_George Eliot and the Art of the Epigraph.txt","6","3","15","1793446","60783","[(22543, 22607), (22613, 22709), (22717, 22875), (31903, 32137), (32154, 32211), (32225, 32424), (38723, 38970), (49222, 49278), (59822, 59906), (59914, 60185), (915988, 916266), (918313, 918645), (918832, 918997), (920049, 920446), (920461, 920519)]","[(22283, 22343), (22349, 22441), (22449, 22595), (23242, 23468), (23483, 23539), (23552, 23747), (43373, 43556), (43942, 43998), (45231, 45315), (45324, 45596), (49162, 49413), (49855, 50184), (50470, 50635), (50766, 51163), (51181, 51239)]"
"middlemarch.txt","e0b/e0b-txt/Osborne_2010_Inherited Emotions.txt","6","3","10","1793446","75945","[(17135, 17176), (18232, 18297), (18763, 18926), (19527, 19590), (420834, 420965), (792831, 792940), (1165810, 1165988), (1165991, 1166049), (1166335, 1166406), (1730494, 1730554)]","[(14580, 14621), (15102, 15167), (17906, 18069), (19229, 19292), (28417, 28548), (29943, 30050), (31628, 31806), (31922, 31980), (32105, 32176), (32565, 32625)]"
"middlemarch.txt","e0b/e0b-txt/Morrissey_2007_Review of Middlemarch.txt","6","3","3","1793446","8130","[(57212, 57257), (253816, 253914), (253954, 254047)]","[(4666, 4712), (6803, 6901), (6906, 7000)]"
"middlemarch.txt","e0b/e0b-txt/Levine_1980_George Eliot's Hypothesis of Reality.txt","6","3","5","1793446","72222","[(291880, 291939), (345182, 345482), (345483, 345905), (345921, 346046), (411902, 412176)]","[(23924, 23983), (32337, 32638), (33181, 33602), (33617, 33742), (38823, 39096)]"
"middlemarch.txt","e0b/e0b-txt/Brody_1987_Physics in Middlemarch.txt","6","3","10","1793446","44214","[(344617, 344718), (345217, 345488), (406098, 406318), (681917, 682019), (682028, 682131), (696692, 696804), (698073, 698161), (1381709, 1382014), (1418400, 1418498), (1579790, 1579829)]","[(6488, 6590), (16804, 17075), (27667, 27888), (28161, 28245), (28252, 28305), (29689, 29801), (29807, 29894), (30671, 30886), (31531, 31619), (38089, 38128)]"
"middlemarch.txt","e0b/e0b-txt/Greenstein_1981_The Question of Vocation.txt","6","3","2","1793446","50805","[(1787185, 1787258), (1787888, 1787945)]","[(3140, 3214), (3443, 3500)]"
"middlemarch.txt","e0b/e0b-txt/Wiesenfarth_1982_The Greeks, the Germans, and George Eliot.txt","6","3","17","1793446","38127","[(396959, 397052), (397057, 397119), (397120, 397262), (399545, 399732), (399738, 399837), (399847, 400001), (400071, 400157), (405094, 405163), (405169, 405309), (418139, 418210), (418340, 418411), (418503, 418666), (418672, 418848), (1165524, 1165730), (1165739, 1166037), (1166038, 1166250), (1360341, 1360464)]","[(8045, 8138), (8139, 8201), (8362, 8503), (14562, 14749), (14755, 14854), (14855, 15009), (15017, 15103), (19283, 19351), (19355, 19496), (21277, 21348), (21459, 21530), (22099, 22262), (22268, 22442), (24583, 24789), (24797, 25094), (25100, 25314), (25874, 26001)]"
"middlemarch.txt","e0b/e0b-txt/French_1971_A Note on Middlemarch.txt","6","3","11","1793446","23334","[(408629, 408788), (408801, 409746), (409755, 410475), (410477, 410539), (410541, 410673), (410687, 410802), (411385, 411716), (411719, 412176), (412992, 413188), (413191, 413365), (415034, 415086)]","[(2211, 2370), (2382, 3325), (3493, 4213), (14806, 14868), (15023, 15155), (15168, 15287), (16395, 16724), (17307, 17762), (19581, 19777), (19825, 19997), (20336, 20388)]"
"middlemarch.txt","e0b/e0b-txt/Ryan_2011_Kinds of Minds.txt","6","3","1","1793446","18031","[(321956, 322045)]","[(11660, 11749)]"
"middlemarch.txt","e0b/e0b-txt/1951_Worcester And Sir Charles Hastings.txt","6","3","4","1793446","14399","[(254052, 254121), (254122, 254183), (254184, 254240), (254241, 254295)]","[(6942, 7011), (7068, 7128), (7185, 7240), (7300, 7354)]"
"middlemarch.txt","e0b/e0b-txt/Markovits_2001_George Eliot's Problem with Action.txt","6","3","3","1793446","53065","[(2892, 2948), (3096, 3186), (169600, 169678)]","[(13031, 13088), (14791, 14878), (41057, 41137)]"
"middlemarch.txt","e0b/e0b-txt/GINDIN_1975_TRIPARTITE THEMES.txt","6","3","1","1793446","31511","[(740150, 740232)]","[(27640, 27722)]"
"middlemarch.txt","e0b/e0b-txt/Mitchell_2011_The Rosamond Plots.txt","6","3","14","1793446","55185","[(232576, 232712), (236473, 236555), (343430, 343607), (567047, 567191), (567697, 567751), (640067, 640208), (642947, 643019), (1251359, 1251422), (1251431, 1251540), (1580396, 1580517), (1612395, 1612474), (1613361, 1613436), (1706392, 1706896), (1792345, 1792455)]","[(2571, 2707), (31288, 31370), (33383, 33560), (36525, 36669), (36837, 36891), (37503, 37644), (37838, 37910), (38380, 38443), (38452, 38561), (39139, 39260), (39535, 39614), (40054, 40129), (46861, 47365), (49084, 49194)]"
"middlemarch.txt","e0b/e0b-txt/Palmer_2011_Enlarged Perspectives.txt","6","3","2","1793446","142003","[(7133, 7188), (9444, 9554)]","[(46486, 46541), (111394, 111504)]"
"middlemarch.txt","e0b/e0b-txt/Plotz_2011_The Semi-Detached Provincial Novel.txt","6","3","2","1793446","31755","[(1682620, 1682736), (1792716, 1793446)]","[(20687, 20803), (24970, 25699)]"
"middlemarch.txt","e0b/e0b-txt/Deresiewicz_1998_Heroism and Organicism in the Case of Lydgate.txt","6","3","6","1793446","54926","[(303897, 304241), (941756, 941821), (947111, 947182), (947459, 947566), (948984, 949056), (1534961, 1535130)]","[(4626, 4970), (18068, 18133), (18370, 18442), (18608, 18715), (19410, 19482), (32464, 32634)]"
"middlemarch.txt","e0b/e0b-txt/Patrick_1997_Creative Fiction and Theological Ethics.txt","6","3","1","1793446","22211","[(345810, 346046)]","[(4560, 4797)]"
"middlemarch.txt","e0b/e0b-txt/Engelmeyer_1987_In Defense of Milton, Aspersed.txt","6","3","3","1793446","9659","[(26823, 26877), (26878, 26936), (125710, 125768)]","[(1901, 1954), (2010, 2067), (3895, 3953)]"
"middlemarch.txt","e0b/e0b-txt/NEWTON_1966_Isabel Archer's disease, and Henry James's.txt","6","3","6","1793446","48509","[(415163, 415398), (415409, 415702), (415713, 415831), (415835, 415971), (419615, 419768), (419777, 420003)]","[(11351, 11586), (11599, 11892), (11902, 12019), (12023, 12161), (12168, 12320), (12321, 12548)]"
"middlemarch.txt","e0b/e0b-txt/Miller_1966_Some Implications of Form in Victorian Fiction.txt","6","3","2","1793446","34823","[(344721, 344862), (344873, 345758)]","[(13831, 13973), (14161, 15044)]"
"middlemarch.txt","e0b/e0b-txt/SHILLER_1997_THE REDEMPTIVE PAST IN THE NEO-VICTORIAN NOVEL.txt","6","3","5","1793446","75096","[(27608, 27776), (420443, 420708), (1046702, 1046876), (1322969, 1323042), (1323125, 1323242)]","[(15413, 15581), (16249, 16515), (19697, 19871), (21347, 21421), (21500, 21618)]"
"middlemarch.txt","e0b/e0b-txt/THOMPSON_2003_GEORGE ELIOT'S BORROWINGS FROM DANTE.txt","6","3","2","1793446","89766","[(397585, 397706), (769106, 769316)]","[(39212, 39297), (69617, 69827)]"
"middlemarch.txt","e0b/e0b-txt/Purdy_2004_The One Poor Word in Middlemarch.txt","6","3","21","1793446","41895","[(72749, 72803), (77704, 77776), (173456, 173555), (173565, 173639), (173649, 173840), (173904, 173956), (173969, 174064), (174075, 174567), (174631, 174675), (174738, 174992), (347697, 347796), (626526, 626767), (626776, 626939), (633303, 633357), (638296, 638358), (1248526, 1248730), (1503847, 1503926), (1620991, 1621066), (1673412, 1673474), (1673609, 1673720), (1715656, 1715717)]","[(8508, 8561), (9357, 9428), (17085, 17183), (17195, 17270), (17281, 17471), (17540, 17592), (17605, 17700), (17713, 18202), (18398, 18442), (18512, 18766), (25552, 25652), (27079, 27317), (27325, 27487), (27978, 28032), (28110, 28172), (28631, 28833), (29995, 30074), (30904, 30979), (31453, 31515), (31524, 31636), (32240, 32301)]"
"middlemarch.txt","e0b/e0b-txt/BRANTLINGER_1975_Romances, Novels, and Psychoanalysis.txt","6","3","3","1793446","71790","[(345770, 346046), (449666, 449763), (1792341, 1792455)]","[(4551, 4828), (6800, 6898), (64785, 64899)]"
"middlemarch.txt","e0b/e0b-txt/Furst_1993_Struggling for Medical Reform in Middlemarch.txt","6","3","11","1793446","50973","[(384040, 384181), (754413, 754569), (939862, 939955), (944591, 944708), (1365796, 1365852), (1527154, 1527228), (1529523, 1529590), (1639944, 1640035), (1715807, 1716016), (1784455, 1784526), (1784582, 1784663)]","[(11536, 11677), (13558, 13714), (28448, 28541), (31471, 31589), (35516, 35574), (41736, 41811), (42951, 43019), (46537, 46629), (47050, 47258), (48367, 48440), (49005, 49087)]"
"middlemarch.txt","e0b/e0b-txt/Kolbe_1891_The Mystery of Shall and Wlil.txt","6","3","2","1793446","30468","[(1025571, 1025625), (1697148, 1697188)]","[(9621, 9675), (13402, 13442)]"
"middlemarch.txt","e0b/e0b-txt/Fisch_1965_Daniel Deronda or Gwendolen Harleth.txt","6","3","1","1793446","32244","[(1758419, 1758495)]","[(24692, 24768)]"
"middlemarch.txt","e0b/e0b-txt/Hill_1997_Translating Feuerbach, Constructing Morality.txt","6","3","13","1793446","54590","[(360234, 360296), (362078, 362136), (362141, 362265), (362409, 362531), (362543, 362928), (369997, 370058), (438286, 438347), (438490, 438727), (438732, 438809), (438966, 439286), (444490, 444610), (446624, 446703), (446712, 446779)]","[(29942, 30004), (30205, 30263), (30287, 30411), (30671, 30792), (30804, 31187), (32168, 32229), (49263, 49324), (49385, 49620), (49621, 49698), (49853, 50174), (50334, 50455), (50617, 50696), (50704, 50771)]"
"middlemarch.txt","e0b/e0b-txt/Kafalenos_2011_The Epistemology of Fiction.txt","6","3","1","1793446","14629","[(6909, 6988)]","[(6549, 6628)]"
"middlemarch.txt","e0b/e0b-txt/WADDLE_1995_MARY GARTH, THE WOLLSTONECRAFTIAN FEMINIST OF MIDDLEMARCH.txt","6","3","6","1793446","32845","[(193323, 193400), (234172, 234352), (281649, 281820), (282456, 282690), (283034, 283239), (852110, 852469)]","[(9334, 9411), (10910, 11090), (15014, 15187), (22831, 23065), (24784, 24988), (25726, 26084)]"
"middlemarch.txt","e0b/e0b-txt/Wiesenfarth_1982_Middlemarch.txt","6","3","20","1793446","64436","[(19537, 19585), (160297, 160341), (160436, 160484), (454187, 454305), (454417, 454482), (454483, 454535), (455028, 455079), (456546, 456585), (469324, 469422), (469564, 469619), (828429, 828532), (828637, 828682), (828683, 828787), (828831, 829075), (835821, 835869), (839088, 839472), (839478, 839658), (839666, 839769), (839783, 839834), (839933, 840586)]","[(3597, 3644), (7055, 7098), (7334, 7381), (17241, 17359), (17367, 17431), (17480, 17532), (18043, 18093), (20160, 20199), (20915, 21013), (21167, 21222), (23661, 23764), (24007, 24052), (24101, 24204), (25796, 26040), (31490, 31538), (51442, 51827), (51833, 52013), (52022, 52125), (52138, 52188), (52289, 52940)]"
"middlemarch.txt","e0b/e0b-txt/Kurnick_2007_An Erotics of Detachment.txt","6","3","10","1793446","78850","[(754, 848), (1979, 2133), (2514, 2618), (407586, 407652), (407654, 407816), (408950, 409746), (410174, 410539), (1147363, 1147473), (1147533, 1147748), (1362982, 1363049)]","[(18462, 18556), (19450, 19604), (21305, 21409), (24417, 24484), (24502, 24664), (24733, 25529), (26366, 26733), (35651, 35761), (36148, 36362), (47136, 47203)]"
"middlemarch.txt","e0b/e0b-txt/DAY et al_1994_MIDDLEMARCH ON TV--A SYMPOSIUM.txt","6","3","4","1793446","101889","[(50679, 50728), (162882, 163052), (309876, 309943), (395745, 395805)]","[(20851, 20900), (57699, 57869), (87187, 87254), (87515, 87575)]"
"middlemarch.txt","e0b/e0b-txt/Allott_1961_George Eliot in the 1860's.txt","6","3","1","1793446","45147","[(63919, 63970)]","[(30395, 30446)]"
"middlemarch.txt","e0b/e0b-txt/Rignall_2006_George Eliot and the Idea of Travel.txt","6","3","1","1793446","43478","[(163496, 163621)]","[(24300, 24425)]"
"middlemarch.txt","e0b/e0b-txt/Valis_2000_Hysteria and Historical Context in La Regenta.txt","6","3","6","1793446","83387","[(942, 1178), (1281, 1484), (1839, 1964), (2524, 2618), (2824, 3007), (1793283, 1793322)]","[(51788, 52023), (52078, 52281), (52382, 52507), (52774, 52868), (52945, 53127), (53750, 53789)]"
"middlemarch.txt","e0b/e0b-txt/Goodheart_1999_The Licensed Trespasser.txt","6","3","9","1793446","33673","[(266692, 266820), (269010, 269153), (270844, 271051), (591193, 591287), (596270, 596483), (596494, 596644), (596651, 596768), (1792048, 1792420), (1793383, 1793446)]","[(9095, 9223), (9237, 9380), (9610, 9817), (14332, 14425), (14605, 14819), (14829, 14980), (15139, 15257), (20077, 20450), (23025, 23088)]"
"middlemarch.txt","e0b/e0b-txt/Knoepflmacher_1975_Middlemarch.txt","6","3","31","1793446","79096","[(577, 672), (3677, 3739), (5979, 6220), (6819, 7314), (7324, 7573), (7576, 7808), (22882, 23528), (23532, 23839), (24555, 24604), (25551, 25706), (25717, 26128), (26135, 26332), (27040, 27397), (27637, 27762), (36824, 36878), (76176, 76475), (131392, 131488), (138323, 138838), (163056, 163374), (163387, 163591), (401677, 401759), (401764, 401818), (405346, 405533), (791809, 791873), (791886, 791932), (792322, 792596), (792608, 792716), (792728, 792794), (883391, 883513), (884897, 885388), (1793287, 1793353)]","[(2364, 2460), (12595, 12656), (13349, 13590), (17241, 17735), (17748, 17996), (18545, 18776), (20041, 20681), (32152, 32456), (33564, 33613), (34160, 34312), (34320, 34722), (34730, 34926), (35182, 35536), (37250, 37374), (38043, 38097), (39812, 40105), (40471, 40567), (45660, 46168), (51103, 51414), (51427, 51630), (52051, 52133), (52174, 52227), (53166, 53349), (54773, 54837), (54853, 54899), (54907, 55179), (55501, 55607), (55620, 55686), (67126, 67249), (67295, 67784), (78315, 78382)]"
"middlemarch.txt","e0b/e0b-txt/Rilett_2016_George Henry Lewes, the Real Man of Science Behind George Eliot's Fictional.txt","6","3","4","1793446","68005","[(595251, 595842), (595855, 595907), (595910, 596048), (897566, 897851)]","[(22657, 23246), (23259, 23311), (24174, 24313), (35757, 36042)]"
"middlemarch.txt","e0b/e0b-txt/Wiesenfarth_1981_Review of George Eliot's Middlemarch Notebooks.txt","6","3","1","1793446","12726","[(1775659, 1775752)]","[(6057, 6150)]"
"middlemarch.txt","e0b/e0b-txt/Toker_2004_Vocation and Sympathy in Daniel Deronda.txt","6","3","1","1793446","38802","[(875, 1122)]","[(25948, 26195)]"
"middlemarch.txt","e0b/e0b-txt/Beaty_1957_History by Indirection.txt","6","3","13","1793446","19487","[(397710, 397892), (758598, 758917), (977907, 978370), (978371, 978428), (978451, 978506), (978534, 978586), (1528565, 1528667), (1546092, 1546149), (1741523, 1741581), (1741583, 1741642), (1741808, 1741863), (1743978, 1744117), (1744124, 1744333)]","[(8688, 8871), (9366, 9687), (10332, 10797), (11702, 11758), (11762, 11817), (11826, 11878), (14210, 14313), (14527, 14584), (15338, 15396), (15411, 15470), (15577, 15632), (15800, 15939), (15946, 16149)]"
"middlemarch.txt","e0b/e0b-txt/de Burgh_1931_Greatness and Goodness.txt","6","3","1","1793446","39923","[(1793213, 1793446)]","[(5958, 6191)]"
"middlemarch.txt","e0b/e0b-txt/Garrett_1977_Double Plots and Dialogical Form in Victorian Fiction.txt","6","3","5","1793446","46072","[(560276, 560505), (560510, 560867), (560870, 560938), (1368200, 1368251), (1368266, 1368360)]","[(6264, 6493), (6498, 6854), (6922, 6990), (40613, 40664), (40673, 40767)]"
"middlemarch.txt","e0b/e0b-txt/Carpenter_2010_MEDICAL COSMOPOLITANISM.txt","6","3","11","1793446","68744","[(107080, 107142), (251406, 251484), (943246, 943694), (1125906, 1126060), (1134972, 1135042), (1457187, 1457253), (1459055, 1459228), (1528533, 1528667), (1558144, 1558250), (1561652, 1561991), (1570216, 1570278)]","[(9006, 9068), (35534, 35612), (37735, 38184), (41378, 41532), (41884, 41954), (43414, 43480), (43721, 43895), (44102, 44239), (44677, 44784), (45446, 45787), (46155, 46219)]"
"middlemarch.txt","e0b/e0b-txt/Hulme_1968_Middlemarch as Science-Fiction.txt","6","3","8","1793446","30417","[(300658, 300732), (307913, 308102), (313379, 313438), (313446, 313514), (343984, 344161), (1679903, 1680156), (1710283, 1710332), (1737477, 1737555)]","[(1935, 2009), (5118, 5307), (6990, 7049), (7058, 7126), (7173, 7350), (9377, 9629), (11448, 11497), (25238, 25317)]"
"middlemarch.txt","e0b/e0b-txt/Bidney_2015_Rebecca Mead, My Life in Middlemarch.txt","6","3","1","1793446","15589","[(1793299, 1793332)]","[(1192, 1226)]"
"middlemarch.txt","e0b/e0b-txt/Gettelman_2005_Reading Ahead in George Eliot.txt","6","3","3","1793446","76973","[(46515, 46715), (52142, 52264), (52266, 52412)]","[(23724, 23924), (24004, 24127), (24296, 24442)]"
"middlemarch.txt","e0b/e0b-txt/NURBHAI_2000_IDEALISATION AND IRONY IN GEORGE ELIOT'S MIDDLEMARCH.txt","6","3","3","1793446","22821","[(915988, 916325), (1019037, 1019180), (1147363, 1147473)]","[(6318, 6626), (14302, 14446), (14791, 14900)]"
"middlemarch.txt","e0b/e0b-txt/Franklin_1994_The Victorian Discourse of Gambling.txt","6","3","7","1793446","66044","[(6264, 6425), (297987, 298298), (298304, 298357), (828581, 828908), (1172263, 1172410), (1379794, 1379849), (1379867, 1379935)]","[(23636, 23796), (31999, 32308), (32313, 32366), (46113, 46438), (46754, 46900), (63011, 63066), (63074, 63142)]"
"middlemarch.txt","e0b/e0b-txt/Eyler_1981_Review of 's Middlemarch Notebooks.txt","6","3","2","1793446","6558","[(300658, 300732), (301382, 301452)]","[(2530, 2604), (2724, 2795)]"
"middlemarch.txt","e0b/e0b-txt/van den Broek_1988_ADDITIONAL NOTES TO SHAKESPEAREAN ENTRIES IN THE PFORZHEIMER HOLOGRAPHS.txt","6","3","5","1793446","17589","[(198035, 198147), (198151, 198314), (918648, 918697), (918716, 918831), (918883, 918997)]","[(10009, 10120), (10125, 10287), (10396, 10445), (10465, 10581), (10627, 10741)]"
"middlemarch.txt","e0b/e0b-txt/Weber_2012_“The Continuity of Married Companionship”.txt","6","3","16","1793446","99593","[(411385, 411716), (414213, 414544), (417008, 417183), (449394, 449857), (449858, 450243), (583389, 583549), (583736, 583843), (767841, 767988), (768750, 768829), (1046461, 1046741), (1046752, 1047350), (1638451, 1638523), (1638530, 1638926), (1638927, 1639446), (1787515, 1787971), (1792048, 1792455)]","[(1297, 1626), (20606, 20937), (44887, 45062), (48311, 48772), (49324, 49706), (61635, 61795), (62519, 62626), (64489, 64636), (64901, 64980), (66228, 66508), (66519, 67114), (78035, 78105), (78112, 78501), (78648, 79159), (84668, 85123), (92987, 93394)]"
"middlemarch.txt","e0b/e0b-txt/MINER_2012_Reforming Spaces.txt","6","3","5","1793446","51306","[(57012, 57164), (828818, 829024), (1172237, 1172426), (1717341, 1717661), (1787704, 1787755)]","[(12766, 12918), (15260, 15468), (24400, 24588), (36054, 36375), (36923, 36974)]"
"middlemarch.txt","e0b/e0b-txt/HAWES_1992_GEORGE ELIOTS SAYINGS.txt","6","3","1","1793446","13767","[(1327579, 1327745)]","[(6565, 6731)]"
"middlemarch.txt","e0b/e0b-txt/Luecke_1964_Ladislaw and the Middlemarch Vision.txt","6","3","10","1793446","25897","[(1819, 1964), (533907, 534013), (987966, 988036), (1004740, 1004793), (1006079, 1006309), (1014134, 1014299), (1649149, 1649206), (1649217, 1649288), (1649652, 1649715), (1730494, 1730554)]","[(3751, 3897), (8492, 8598), (18140, 18210), (18227, 18290), (20010, 20240), (20375, 20539), (22719, 22779), (22785, 22857), (22942, 23003), (23113, 23173)]"
"middlemarch.txt","e0b/e0b-txt/Ryan_2009_Reading the Mind.txt","6","3","1","1793446","62442","[(345763, 345949)]","[(33814, 34000)]"
"middlemarch.txt","e0b/e0b-txt/Knapp_1983_Tolstoj's Reading of George Eliot.txt","6","3","5","1793446","29503","[(411902, 411953), (411969, 412024), (412044, 412107), (907144, 907335), (907568, 907697)]","[(2129, 2180), (2184, 2239), (2245, 2308), (21824, 22014), (22058, 22186)]"
"middlemarch.txt","e0b/e0b-txt/HAWES_1997_GEORGE ELIOT AND GEORGE HENRY LEWES.txt","6","3","1","1793446","12644","[(920199, 920288)]","[(4270, 4359)]"
"middlemarch.txt","e0b/e0b-txt/ALLEY_1993_GEORGE ELIOT AND THE AMBIGUITY OF MURDER.txt","6","3","5","1793446","55203","[(1510150, 1510284), (1510343, 1510559), (1523960, 1524433), (1525881, 1525940), (1526006, 1526061)]","[(16281, 16416), (16417, 16633), (16748, 17217), (19440, 19499), (19504, 19559)]"
